num,mod,duration,shape,ll_cond,colors,.thisRepN,.thisTrialN,.thisN,.thisIndex,thisRow.t,notes,t_start,t_stop,shapes,size,pos,cond,color,match,answer_truth,RT,participant,session,starting_run,left button (match/odd),right button (non-match/even),samples_per_block,left button (match/odd)|fix,right button (non-match/even)|fix,samples_per_block|fix,_thisDir,out_path,psychopy version,expName,win,MR_settings,routine_timer,background,offset,audio,number_runs,radius,fix_cross,
20,dot,0.3,['dot'],['density'],black,0,124,124,124,,,50.462786874966696,50.75693112495355,dot,"[0.1, 0.1, 0.06, 0.1, 0.1, 0.1, 0.06, 0.1, 0.06, 0.1, 0.08, 0.06, 0.06, 0.08, 0.08, 0.08, 0.1, 0.08, 0.1, 0.08]","[[0.39533685429067444, 0.04416782371661532], [-0.35020167479854586, 0.23428695496387164], [0.5838937612247922, -0.10983864024774093], [0.5301292257113569, 0.25383345839641963], [-0.022442005181098512, -0.0449524533968767], [0.006934401528404854, -0.49056810777405424], [0.4359520218242109, -0.3028697643528827], [-0.1547339830205724, 0.4246216845940023], [-0.586942536570356, -0.045368798507592664], [-0.400711229339023, -0.3675154761916055], [0.09873566317248306, 0.20820553075882076], [-0.18964023877375008, -0.4522139047131589], [0.04799627434542619, 0.5046294211476895], [0.10223341028592192, -0.21145397201048893], [0.21855959163698746, 0.38782602008020817], [-0.2662024363959647, -0.06578618688542831], [0.3103658876830202, -0.5111164272993998], [-0.5695489685786634, 0.184592128653404], [-0.13239685037424193, 0.1559826575832025], [-0.1289618839365731, -0.26011138722226546]]",density,black,true,correct,nan,1,1,1,[],"['1', '2', '3', '4']",1,[],"['1', '2', '3', '4']",1,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual/logfiles/1/1_d-20240912,2024.1.5,harveyvisual,"Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit='cover', backgroundImage=None, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fc5c23d1be0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fc5c2083340>, multiSample=False, name='stim_window', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='deg', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')","{'TR': 2.0, 'volumes': 5, 'sync': '5', 'skip': 0, 'sound': False}",<psychopy.clock.CountdownTimer object at 0x7fc5c206f7f0>,"Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=True, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.5, name='unnamed Rect', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))",2.1,[],8,0.75,"[<psychopy.visual.line.Line object at 0x7fc5d16845e0>, <psychopy.visual.line.Line object at 0x7fc5d1684940>]",
0,pause,0.4,None,None,None,0,125,125,125,,,,,,,,,,,,,1,1,1,[],"['1', '2', '3', '4']",1,[],"['1', '2', '3', '4']",1,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual/logfiles/1/1_d-20240912,2024.1.5,harveyvisual,"Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit='cover', backgroundImage=None, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fc5c23d1be0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fc5c2083340>, multiSample=False, name='stim_window', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='deg', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')","{'TR': 2.0, 'volumes': 5, 'sync': '5', 'skip': 0, 'sound': False}",<psychopy.clock.CountdownTimer object at 0x7fc5c206f7f0>,"Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=True, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.5, name='unnamed Rect', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))",2.1,[],8,0.75,"[<psychopy.visual.line.Line object at 0x7fc5d16845e0>, <psychopy.visual.line.Line object at 0x7fc5d1684940>]",
20,dot,0.3,['dot'],['density'],black,0,126,126,126,,,51.162696124985814,51.45728891598992,dot,"[0.08, 0.08, 0.08, 0.1, 0.08, 0.08, 0.1, 0.08, 0.1, 0.1, 0.06, 0.1, 0.06, 0.06, 0.06, 0.1, 0.08, 0.1, 0.1, 0.1]","[[0.2675457440613259, 0.10997317217045322], [0.0046712831313949765, -0.29744643275044513], [-0.26656146272263526, 0.20969573171085343], [-0.5983133634646924, 0.08767951653278226], [-0.39670226333561165, 0.009037574455737385], [-0.3149380957828623, -0.20486822776779023], [0.35398683987372215, 0.35835546877719787], [0.46391147445659076, -0.14800697220302506], [0.10010220065469366, 0.4530580409192895], [-0.36158976614623606, 0.4414408478213023], [0.21696076524661023, -0.08538341742779515], [-0.10218261542039375, -0.05120530400385315], [0.22284261203741995, -0.5407910186494356], [0.49486490453951937, 0.0945383812417317], [0.42958211568741655, -0.36443709864233365], [-0.2962041458241283, -0.4417676977033522], [-0.1647285882997877, 0.5572074725931857], [0.06419315336070475, 0.25152496026056104], [-0.4947912625578812, 0.2870485009980664], [-0.13260897643333291, -0.5837109753946681]]",density,black,true,correct,nan,1,1,1,[],"['1', '2', '3', '4']",1,[],"['1', '2', '3', '4']",1,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual/logfiles/1/1_d-20240912,2024.1.5,harveyvisual,"Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit='cover', backgroundImage=None, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fc5c23d1be0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fc5c2083340>, multiSample=False, name='stim_window', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='deg', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')","{'TR': 2.0, 'volumes': 5, 'sync': '5', 'skip': 0, 'sound': False}",<psychopy.clock.CountdownTimer object at 0x7fc5c206f7f0>,"Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=True, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.5, name='unnamed Rect', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))",2.1,[],8,0.75,"[<psychopy.visual.line.Line object at 0x7fc5d16845e0>, <psychopy.visual.line.Line object at 0x7fc5d1684940>]",
0,pause,0.4,None,None,None,0,127,127,127,,,,,,,,,,,,,1,1,1,[],"['1', '2', '3', '4']",1,[],"['1', '2', '3', '4']",1,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual/logfiles/1/1_d-20240912,2024.1.5,harveyvisual,"Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit='cover', backgroundImage=None, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fc5c23d1be0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fc5c2083340>, multiSample=False, name='stim_window', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='deg', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')","{'TR': 2.0, 'volumes': 5, 'sync': '5', 'skip': 0, 'sound': False}",<psychopy.clock.CountdownTimer object at 0x7fc5c206f7f0>,"Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=True, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.5, name='unnamed Rect', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))",2.1,[],8,0.75,"[<psychopy.visual.line.Line object at 0x7fc5d16845e0>, <psychopy.visual.line.Line object at 0x7fc5d1684940>]",
20,dot,0.3,['dot'],['density'],black,0,128,128,128,,,51.863103915937245,52.15717100002803,dot,"[0.08, 0.1, 0.06, 0.1, 0.1, 0.06, 0.06, 0.1, 0.06, 0.1, 0.08, 0.06, 0.1, 0.06, 0.08, 0.1, 0.1, 0.1, 0.1, 0.08]","[[0.2751645157096694, -0.3223293451526866], [0.016944028148534795, -0.34462492240349096], [0.34462177112140757, 0.3718726746293792], [-0.44310723377563843, 0.029188656495492737], [0.29827473535224613, -0.13296935098983553], [0.12195331563824152, 0.029043348227134946], [-0.02324422108366797, 0.31919773103275506], [0.5295925119245696, 0.028399746975724338], [-0.5855648243856969, -0.13222103440861832], [-0.5428471840026281, 0.19826536415321627], [0.3346812812717146, 0.08264180432845725], [-0.3777672158573398, -0.3449484986632846], [-0.20042921260888613, 0.09047261484928049], [-0.4410168121400271, 0.41201290902342597], [0.20501636782493826, 0.5286831029807624], [0.05537013724551898, -0.5925256112552502], [0.5000767721657983, 0.22660133971727414], [-0.22479164285803177, 0.5000186335207274], [-0.2766888209872259, -0.5192847575098384], [-0.33656553439440834, -0.15514741426329576]]",density,black,true,correct,nan,1,1,1,[],"['1', '2', '3', '4']",1,[],"['1', '2', '3', '4']",1,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual/logfiles/1/1_d-20240912,2024.1.5,harveyvisual,"Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit='cover', backgroundImage=None, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fc5c23d1be0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fc5c2083340>, multiSample=False, name='stim_window', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='deg', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')","{'TR': 2.0, 'volumes': 5, 'sync': '5', 'skip': 0, 'sound': False}",<psychopy.clock.CountdownTimer object at 0x7fc5c206f7f0>,"Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=True, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.5, name='unnamed Rect', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))",2.1,[],8,0.75,"[<psychopy.visual.line.Line object at 0x7fc5d16845e0>, <psychopy.visual.line.Line object at 0x7fc5d1684940>]",
0,pause,0.4,None,None,None,0,129,129,129,,,,,,,,,,,,,1,1,1,[],"['1', '2', '3', '4']",1,[],"['1', '2', '3', '4']",1,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual/logfiles/1/1_d-20240912,2024.1.5,harveyvisual,"Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit='cover', backgroundImage=None, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fc5c23d1be0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fc5c2083340>, multiSample=False, name='stim_window', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='deg', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')","{'TR': 2.0, 'volumes': 5, 'sync': '5', 'skip': 0, 'sound': False}",<psychopy.clock.CountdownTimer object at 0x7fc5c206f7f0>,"Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=True, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.5, name='unnamed Rect', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))",2.1,[],8,0.75,"[<psychopy.visual.line.Line object at 0x7fc5d16845e0>, <psychopy.visual.line.Line object at 0x7fc5d1684940>]",
20,dot,0.3,['dot'],['density'],black,0,130,130,130,,,52.56262645800598,52.858526041032746,dot,"[0.06, 0.06, 0.08, 0.06, 0.08, 0.08, 0.06, 0.08, 0.08, 0.1, 0.1, 0.1, 0.08, 0.08, 0.1, 0.06, 0.08, 0.08, 0.08, 0.08]","[[0.16318262117357263, -0.26064957336113703], [0.5977228629116428, 0.033000848914059897], [0.21152617421517472, 0.15796210953028766], [-0.4282243887548072, 0.16036865554884194], [-0.05316932830526544, 0.36757584935005894], [-0.18583652221268898, -0.2365140522720119], [-0.4921240479562244, -0.12896507194005308], [0.330708176729141, -0.011967298876919441], [0.36067967703764825, -0.2884930596074796], [-0.19129380088475484, 0.0139692336141225], [-0.31930788834248963, 0.42541702644450163], [0.12766290444118333, 0.5543931929110242], [0.18468376276947895, -0.503326834107278], [0.013717111015554728, -0.41482092809296184], [0.5108111555408729, 0.3037900702914006], [0.3607129923539718, 0.4804408442822159], [0.0916264918610935, 0.0056158822644153394], [-0.1459206566139598, 0.5351476265475668], [-0.34032481025390515, -0.4685900965792885], [-0.6018533590814854, 0.049076207740717845]]",density,black,true,correct,nan,1,1,1,[],"['1', '2', '3', '4']",1,[],"['1', '2', '3', '4']",1,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual/logfiles/1/1_d-20240912,2024.1.5,harveyvisual,"Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit='cover', backgroundImage=None, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fc5c23d1be0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fc5c2083340>, multiSample=False, name='stim_window', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='deg', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')","{'TR': 2.0, 'volumes': 5, 'sync': '5', 'skip': 0, 'sound': False}",<psychopy.clock.CountdownTimer object at 0x7fc5c206f7f0>,"Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=True, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.5, name='unnamed Rect', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))",2.1,[],8,0.75,"[<psychopy.visual.line.Line object at 0x7fc5d16845e0>, <psychopy.visual.line.Line object at 0x7fc5d1684940>]",
0,pause,0.4,None,None,None,0,131,131,131,,,,,,,,,,,,,1,1,1,[],"['1', '2', '3', '4']",1,[],"['1', '2', '3', '4']",1,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual/logfiles/1/1_d-20240912,2024.1.5,harveyvisual,"Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit='cover', backgroundImage=None, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fc5c23d1be0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fc5c2083340>, multiSample=False, name='stim_window', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='deg', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')","{'TR': 2.0, 'volumes': 5, 'sync': '5', 'skip': 0, 'sound': False}",<psychopy.clock.CountdownTimer object at 0x7fc5c206f7f0>,"Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=True, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.5, name='unnamed Rect', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))",2.1,[],8,0.75,"[<psychopy.visual.line.Line object at 0x7fc5d16845e0>, <psychopy.visual.line.Line object at 0x7fc5d1684940>]",
20,dot,0.3,['dot'],['density'],white,0,132,132,132,,,53.262834624852985,53.55741316592321,dot,"[0.06, 0.06, 0.08, 0.08, 0.08, 0.06, 0.06, 0.1, 0.08, 0.1, 0.1, 0.06, 0.08, 0.08, 0.06, 0.1, 0.06, 0.06, 0.1, 0.08]","[[-0.0052247841668866535, -0.20894578648619977], [-0.3187519452062245, -0.2532755445415123], [-0.08684084561937977, 0.005980670450795866], [0.5872042657826414, -0.026895706742564446], [0.2287182183680765, -0.10375835982744952], [-0.5529979350718457, 0.016682152642304743], [0.18523940306205977, -0.31116588101067266], [0.3436882450034151, 0.09570973079965572], [-0.36870724356538354, 0.41984004418173304], [0.3771806683746062, 0.4024706752102392], [0.12622186909373545, 0.4348539246726537], [-0.5282027409343202, 0.27332976585673724], [0.3934017329913341, -0.23188176558232138], [-0.09916132403219813, -0.5711165705672824], [-0.07430913290860419, 0.37038775459259277], [-0.3136582507158033, 0.23824716946790303], [0.06471189868284477, 0.22685159301606317], [-0.061369531731756854, 0.5628560588408325], [0.3047866043899332, -0.5114327935439599], [-0.15349453103200855, -0.3793106786791066]]",density,white,true,correct,nan,1,1,1,[],"['1', '2', '3', '4']",1,[],"['1', '2', '3', '4']",1,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual/logfiles/1/1_d-20240912,2024.1.5,harveyvisual,"Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit='cover', backgroundImage=None, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fc5c23d1be0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fc5c2083340>, multiSample=False, name='stim_window', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='deg', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')","{'TR': 2.0, 'volumes': 5, 'sync': '5', 'skip': 0, 'sound': False}",<psychopy.clock.CountdownTimer object at 0x7fc5c206f7f0>,"Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=True, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.5, name='unnamed Rect', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))",2.1,[],8,0.75,"[<psychopy.visual.line.Line object at 0x7fc5d16845e0>, <psychopy.visual.line.Line object at 0x7fc5d1684940>]",
0,pause,0.4,None,None,None,0,133,133,133,,,,,,,,,,,,,1,1,1,[],"['1', '2', '3', '4']",1,[],"['1', '2', '3', '4']",1,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual,/Users/muku/Desktop/Ph.D_MaxPlanck/Research/MINT/experiment/Harveyvisual/logfiles/1/1_d-20240912,2024.1.5,harveyvisual,"Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit='cover', backgroundImage=None, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([-1, -1, -1]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fc5c23d1be0>, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fc5c2083340>, multiSample=False, name='stim_window', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, title='PsychoPy', units='deg', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')","{'TR': 2.0, 'volumes': 5, 'sync': '5', 'skip': 0, 'sound': False}",<psychopy.clock.CountdownTimer object at 0x7fc5c206f7f0>,"Rect(__class__=<class 'psychopy.visual.rect.Rect'>, anchor=('center', 'center'), autoDraw=True, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([0.00392157, 0.00392157, 0.00392157]), fillColorSpace='rgb', fillRGB=array([0.00392157, 0.00392157, 0.00392157]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.5, name='unnamed Rect', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='norm', vertices=ndarray(...), win=Window(...))",2.1,[],8,0.75,"[<psychopy.visual.line.Line object at 0x7fc5d16845e0>, <psychopy.visual.line.Line object at 0x7fc5d1684940>]",
