condition,duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,image_name,image_number,image.started,image.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
1_con_circum,0.25,1,55,3,993,12,,,,1_con_circum_image_23.png,23,554.2111321,554.46444869,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,55,4,994,7,,,,2_con_totaldot_image_69.png,69,554.6310495,554.89769399,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,55,5,995,0,,,,1_con_singledot_image_26.png,26,555.0644077,555.31439569,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,55,6,996,8,,,,3_con_totaldot_image_42.png,42,555.4780278999999,555.73098339,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,55,7,997,11,,,,6_con_totaldot_image_61.png,61,555.8976013000001,556.1476517899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,55,8,998,13,,,,2_con_circum_image_55.png,55,556.29764171,556.5643666899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,55,9,999,3,,,,4_con_singledot_image_26.png,26,556.7279828000001,556.98102639,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,55,10,1000,17,,,,6_con_circum_image_9.png,9,557.1477535000001,557.3975981899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,55,11,1001,4,,,,5_con_singledot_image_70.png,70,557.5613753,557.81441949,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,55,12,1002,6,,,,1_con_totaldot_image_10.png,10,557.9809347,558.2312173900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,55,13,1003,1,,,,2_con_singledot_image_66.png,66,558.38094401,558.63102849,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,55,14,1004,14,,,,3_con_circum_image_47.png,47,558.7976403,559.0476618900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,55,15,1005,10,,,,5_con_totaldot_image_47.png,47,559.21432,559.48096789,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,55,16,1006,15,,,,4_con_circum_image_20.png,20,559.6475542000001,559.90107389,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,55,17,1007,2,,,,3_con_singledot_image_26.png,26,560.061001,560.3112122900001,4.wav,560.4120470999999,14.mp4,560.4120470999999,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,56,0,1008,15,,,,4_con_circum_image_8.png,8,562.3357229799998,562.59764919,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,56,1,1009,13,,,,2_con_circum_image_63.png,63,562.7475962100001,562.99772509,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,56,2,1010,5,,,,6_con_singledot_image_4.png,4,563.1613219999999,563.4114216899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,56,3,1011,3,,,,4_con_singledot_image_2.png,2,563.5809564000001,563.83102159,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,56,4,1012,9,,,,4_con_totaldot_image_61.png,61,563.9975502,564.24762469,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,56,5,1013,11,,,,6_con_totaldot_image_5.png,5,564.4143736999999,564.6679286899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,56,6,1014,2,,,,3_con_singledot_image_2.png,2,564.8280973999999,565.08093539,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,56,7,1015,17,,,,6_con_circum_image_34.png,34,565.2476194000001,565.4976259900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,56,8,1016,8,,,,3_con_totaldot_image_35.png,35,565.6643048999999,565.9143973900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,56,9,1017,1,,,,2_con_singledot_image_5.png,5,566.0808728,566.3309107900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,56,10,1018,10,,,,5_con_totaldot_image_27.png,27,566.4975220000001,566.74768899,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,56,11,1019,16,,,,5_con_circum_image_1.png,1,566.9142850000001,567.17785399,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,56,12,1020,0,,,,1_con_singledot_image_25.png,25,567.3445187,567.5944594900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,56,13,1021,4,,,,5_con_singledot_image_41.png,41,567.7612154000001,568.0110565900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,56,14,1022,7,,,,2_con_totaldot_image_45.png,45,568.1776635000001,568.4278744899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,56,15,1023,12,,,,1_con_circum_image_24.png,24,568.5945156,568.8445724899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,56,16,1024,14,,,,3_con_circum_image_25.png,25,569.0112113,569.26116629,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,56,17,1025,6,,,,1_con_totaldot_image_37.png,37,569.4277833000001,569.67779149,5.wav,569.7788631999999,16.mp4,569.7788631999999,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,57,0,1026,2,,,,3_con_singledot_image_40.png,40,571.7030830799998,571.96105419,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,57,1,1027,15,,,,4_con_circum_image_48.png,48,572.1276786000001,572.3776742900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,57,2,1028,17,,,,6_con_circum_image_50.png,50,572.5442826000001,572.79446419,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,57,3,1029,5,,,,6_con_singledot_image_11.png,11,572.9610634000001,573.21112519,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,57,4,1030,3,,,,4_con_singledot_image_28.png,28,573.3777562,573.6309308900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,57,5,1031,9,,,,4_con_totaldot_image_66.png,66,573.7974491,574.04758979,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,57,6,1032,14,,,,3_con_circum_image_69.png,69,574.2113003,574.4641417900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,57,7,1033,6,,,,1_con_totaldot_image_12.png,12,574.6307825000001,574.88078629,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,57,8,1034,12,,,,1_con_circum_image_53.png,53,575.0474885000001,575.29748729,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,57,9,1035,16,,,,5_con_circum_image_15.png,15,575.4612225999999,575.71132279,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,57,10,1036,4,,,,5_con_singledot_image_17.png,17,575.8808358000001,576.13082449,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,57,11,1037,10,,,,5_con_totaldot_image_61.png,61,576.297509,576.56425439,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,57,12,1038,7,,,,2_con_totaldot_image_25.png,25,576.7307791000001,576.99432689,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,57,13,1039,0,,,,1_con_singledot_image_41.png,41,577.1442833100001,577.3945274900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,57,14,1040,8,,,,3_con_totaldot_image_28.png,28,577.5611766,577.8112240899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,57,15,1041,11,,,,6_con_totaldot_image_48.png,48,577.9778389,578.22768579,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,57,16,1042,13,,,,2_con_circum_image_8.png,8,578.3949600000001,578.6443723900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,57,17,1043,1,,,,2_con_singledot_image_9.png,9,578.8109612000001,579.0610368900001,4.wav,579.1622491999999,15.mp4,579.1622491999999,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,58,0,1044,5,,,,6_con_singledot_image_5.png,5,581.0898882799999,581.3476419899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,58,1,1045,2,,,,3_con_singledot_image_19.png,19,581.5112563,581.76116479,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,58,2,1046,12,,,,1_con_circum_image_9.png,9,581.9278394,582.18089819,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,58,3,1047,11,,,,6_con_totaldot_image_35.png,35,582.3444856000001,582.59743889,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,58,4,1048,7,,,,2_con_totaldot_image_5.png,5,582.7641040999999,583.03087889,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,58,5,1049,0,,,,1_con_singledot_image_37.png,37,583.17786691,583.4309699899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,58,6,1050,9,,,,4_con_totaldot_image_34.png,34,583.58087251,583.8477625899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,58,7,1051,8,,,,3_con_totaldot_image_45.png,45,584.0142705000001,584.28093069,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,58,8,1052,4,,,,5_con_singledot_image_67.png,67,584.4474457000001,584.6975391899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,58,9,1053,3,,,,4_con_singledot_image_49.png,49,584.8641421,585.13081929,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,58,10,1054,1,,,,2_con_singledot_image_42.png,42,585.2974353,585.54750809,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,58,11,1055,13,,,,2_con_circum_image_26.png,26,585.7112045000001,585.9612425900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,58,12,1056,6,,,,1_con_totaldot_image_67.png,67,586.1308377,586.3843188899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,58,13,1057,16,,,,5_con_circum_image_66.png,66,586.56126279,586.81116369,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,58,14,1058,10,,,,5_con_totaldot_image_18.png,18,586.9777885000001,587.23080399,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,58,15,1059,15,,,,4_con_circum_image_11.png,11,587.3975018000001,587.6474306900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,58,16,1060,17,,,,6_con_circum_image_42.png,42,587.8111343,588.06424319,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,58,17,1061,14,,,,3_con_circum_image_4.png,4,588.2307119,588.4808058899999,5.wav,588.5822436999999,15.mp4,588.5822436999999,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,59,0,1062,5,,,,6_con_singledot_image_68.png,68,590.5006893799999,590.7609207899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,59,1,1063,2,,,,3_con_singledot_image_3.png,3,590.9275173000001,591.1775943900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,59,2,1064,7,,,,2_con_totaldot_image_3.png,3,591.3441952000001,591.5943347900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,59,3,1065,14,,,,3_con_circum_image_41.png,41,591.7610265999999,592.0143126899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,59,4,1066,15,,,,4_con_circum_image_46.png,46,592.1808125,592.4308856900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,59,5,1067,3,,,,4_con_singledot_image_70.png,70,592.5975545000001,592.8475074899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,59,6,1068,13,,,,2_con_circum_image_29.png,29,593.0142000999999,593.2676635900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,59,7,1069,9,,,,4_con_totaldot_image_62.png,62,593.4278205,593.6775600899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,59,8,1070,4,,,,5_con_singledot_image_46.png,46,593.82753661,594.07762539,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,59,9,1071,6,,,,1_con_totaldot_image_15.png,15,594.2442367000001,594.49430769,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,59,10,1072,17,,,,6_con_circum_image_16.png,16,594.6608767,594.91094519,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,59,11,1073,11,,,,6_con_totaldot_image_70.png,70,595.0775082,595.3276160899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,59,12,1074,1,,,,2_con_singledot_image_65.png,65,595.4942449,595.7442811899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,59,13,1075,12,,,,1_con_circum_image_43.png,43,595.9109522000001,596.16123609,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,59,14,1076,10,,,,5_con_totaldot_image_52.png,52,596.31411801,596.5642083900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,59,15,1077,8,,,,3_con_totaldot_image_70.png,70,596.7142439099999,596.9640228899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,59,16,1078,16,,,,5_con_circum_image_51.png,51,597.1307240000001,597.3974883899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,59,17,1079,0,,,,1_con_singledot_image_32.png,32,597.5641782,597.8341648899999,1.wav,597.9347367,16.mp4,597.9347367,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,60,0,1080,5,,,,6_con_singledot_image_64.png,64,599.83814918,600.0942516900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,60,1,1081,4,,,,5_con_singledot_image_40.png,40,600.2609023,600.51094179,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,60,2,1082,15,,,,4_con_circum_image_7.png,7,600.6776388999999,600.9276520899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,60,3,1083,6,,,,1_con_totaldot_image_24.png,24,601.0942695000001,601.34432549,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,60,4,1084,11,,,,6_con_totaldot_image_2.png,2,601.5108904000001,601.7643991900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,60,5,1085,17,,,,6_con_circum_image_31.png,31,601.930879,602.1973582899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,60,6,1086,14,,,,3_con_circum_image_60.png,60,602.34734801,602.61413159,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,60,7,1087,9,,,,4_con_totaldot_image_53.png,53,602.7777595,603.02777349,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,60,8,1088,12,,,,1_con_circum_image_31.png,31,603.1974013000001,603.4473591899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,60,9,1089,16,,,,5_con_circum_image_41.png,41,603.6110439000001,603.86112889,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,60,10,1090,3,,,,4_con_singledot_image_61.png,61,604.0307485000001,604.2807353899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,60,11,1091,7,,,,2_con_totaldot_image_55.png,55,604.4473948,604.6974722900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,60,12,1092,13,,,,2_con_circum_image_10.png,10,604.8641689000001,605.1176395900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,60,13,1093,0,,,,1_con_singledot_image_68.png,68,605.26131011,605.51090259,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,60,14,1094,8,,,,3_con_totaldot_image_27.png,27,605.6774983,605.9275705900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,60,15,1095,10,,,,5_con_totaldot_image_66.png,66,606.0941614999999,606.34421029,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,60,16,1096,2,,,,3_con_singledot_image_11.png,11,606.5108468999999,606.7610514899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,60,17,1097,1,,,,2_con_singledot_image_59.png,59,606.9110290100001,607.16090369,1.wav,607.2623231,14.mp4,607.2623231,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,61,0,1098,3,,,,4_con_singledot_image_19.png,19,609.1793386799999,609.43083519,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,61,1,1099,1,,,,2_con_singledot_image_7.png,7,609.5973726,609.86105629,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,61,2,1100,7,,,,2_con_totaldot_image_24.png,24,610.0277099,610.2777679899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,61,3,1101,16,,,,5_con_circum_image_25.png,25,610.4443573000001,610.69739479,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,61,4,1102,11,,,,6_con_totaldot_image_32.png,32,610.8640816,611.1140195899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,61,5,1103,17,,,,6_con_circum_image_59.png,59,611.2807548000001,611.5306972899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,61,6,1104,14,,,,3_con_circum_image_64.png,64,611.6975466000001,611.9508822900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,61,7,1105,5,,,,6_con_singledot_image_49.png,49,612.1176778000001,612.3775261899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,61,8,1106,9,,,,4_con_totaldot_image_25.png,25,612.5441358,612.79420619,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_totaldot,0.25,5,61,9,1107,10,,,,5_con_totaldot_image_67.png,67,612.9607978000001,613.21102779,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,61,10,1108,2,,,,3_con_singledot_image_55.png,55,613.3942936899998,613.64417709,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,61,11,1109,13,,,,2_con_circum_image_2.png,2,613.8107478,614.0609634900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,61,12,1110,8,,,,3_con_totaldot_image_48.png,48,614.2275480999999,614.4775268899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,61,13,1111,15,,,,4_con_circum_image_67.png,67,614.62750251,614.87783349,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,61,14,1112,0,,,,1_con_singledot_image_20.png,20,615.0474396,615.2974899899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,61,15,1113,4,,,,5_con_singledot_image_57.png,57,615.4641028000001,615.7308582899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,61,16,1114,6,,,,1_con_totaldot_image_7.png,7,615.8974751999999,616.15109739,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_circum,0.25,1,61,17,1115,12,,,,1_con_circum_image_2.png,2,616.3111397,616.5610299900001,2.wav,616.6619367999999,4.mp4,616.6619367999999,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_totaldot,0.25,1,62,0,1116,6,,,,1_con_totaldot_image_14.png,14,618.5820536799998,618.8474226899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_singledot,0.25,6,62,1,1117,5,,,,6_con_singledot_image_2.png,2,619.0110314000001,619.26118149,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_circum,0.25,4,62,2,1118,15,,,,4_con_circum_image_47.png,47,619.4306799000001,619.68072789,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
1_con_singledot,0.25,1,62,3,1119,0,,,,1_con_singledot_image_34.png,34,619.8445193,620.09735629,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_singledot,0.25,3,62,4,1120,2,,,,3_con_singledot_image_34.png,34,620.2640172000001,620.5140828899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_circum,0.25,2,62,5,1121,13,,,,2_con_circum_image_6.png,6,620.6640299100001,620.92773329,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_singledot,0.25,5,62,6,1122,4,,,,5_con_singledot_image_49.png,49,621.0973428,621.35122999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_singledot,0.25,2,62,7,1123,1,,,,2_con_singledot_image_8.png,8,621.50101001,621.7641441899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_totaldot,0.25,6,62,8,1124,11,,,,6_con_totaldot_image_57.png,57,621.9277870000001,622.1776654900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
2_con_totaldot,0.25,2,62,9,1125,7,,,,2_con_totaldot_image_61.png,61,622.3442745,622.59733449,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
5_con_circum,0.25,5,62,10,1126,16,,,,5_con_circum_image_13.png,13,622.7640364000001,623.01398719,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
6_con_circum,0.25,6,62,11,1127,17,,,,6_con_circum_image_43.png,43,623.1805873000001,623.4306967900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_totaldot,0.25,3,62,12,1128,8,,,,3_con_totaldot_image_55.png,55,623.5973897000001,623.8474088899999,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_singledot,0.25,4,62,13,1129,3,,,,4_con_singledot_image_17.png,17,624.0140123000001,624.26405859,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
4_con_totaldot,0.25,4,62,14,1130,9,,,,4_con_totaldot_image_22.png,22,624.4306041,624.6806747900001,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
3_con_circum,0.25,3,62,15,1131,14,,,,3_con_circum_image_28.png,28,624.8472803000002,625.09739639,,,,,1,1,2024-10-29_10h05.55.903,visual,2024.1.5,59.66419796104643,
