39.0452 	EXP 	Sound beep stopped
39.1483 	EXP 	Sound beep started
39.1753 	EXP 	Sound beep stopped
40.2985 	EXP 	Sound audio started
40.9920 	EXP 	Sound audio stopped
41.8023 	EXP 	New trial (rep=1, index=0): {'condition': '5_con_rate', 'single_duration': 0.02, 'numerosity': 5}
41.8046 	EXP 	Sound beep started
41.8244 	EXP 	Sound beep stopped
41.9272 	EXP 	Sound beep started
41.9446 	EXP 	Sound beep stopped
42.0479 	EXP 	Sound beep started
42.0752 	EXP 	Sound beep stopped
42.1782 	EXP 	Sound beep started
42.1996 	EXP 	Sound beep stopped
42.3026 	EXP 	Sound beep started
42.3221 	EXP 	Sound beep stopped
43.1227 	EXP 	New trial (rep=1, index=1): {'condition': '6_con_duration', 'single_duration': 0.02, 'numerosity': 6}
43.1277 	EXP 	Sound beep started
43.1466 	EXP 	Sound beep stopped
43.2493 	EXP 	Sound beep started
43.2758 	EXP 	Sound beep stopped
43.3789 	EXP 	Sound beep started
43.3987 	EXP 	Sound beep stopped
43.5017 	EXP 	Sound beep started
43.5208 	EXP 	Sound beep stopped
43.6244 	EXP 	Sound beep started
43.6469 	EXP 	Sound beep stopped
43.7495 	EXP 	Sound beep started
43.7758 	EXP 	Sound beep stopped
44.5763 	EXP 	New trial (rep=1, index=2): {'condition': '4_con_duration', 'single_duration': 0.08, 'numerosity': 4}
44.5811 	EXP 	Sound beep started
44.6603 	EXP 	Sound beep stopped
44.7627 	EXP 	Sound beep started
44.8429 	EXP 	Sound beep stopped
44.9456 	EXP 	Sound beep started
45.0260 	EXP 	Sound beep stopped
45.1289 	EXP 	Sound beep started
45.2092 	EXP 	Sound beep stopped
46.0099 	EXP 	New trial (rep=1, index=3): {'condition': '2_con_rate', 'single_duration': 0.02, 'numerosity': 2}
46.0145 	EXP 	Sound beep started
46.0432 	EXP 	Sound beep stopped
46.1456 	EXP 	Sound beep started
46.1632 	EXP 	Sound beep stopped
46.9637 	EXP 	New trial (rep=1, index=4): {'condition': '1_con_duration', 'single_duration': 0.62, 'numerosity': 1}
46.9679 	EXP 	Sound beep started
47.5861 	EXP 	Sound beep stopped
