condition,duration,numerosity,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,text_welcome.started,image_name,image_number,image.started,image.stopped,audio_name,audio_started,movie_name,movie_started,participant,session,date|hid,expName|hid,psychopyVersion|hid,frameRate,
4_con_singledot,0.25,4,29,4,526,3,,,,4_con_singledot_image_44.png,44,303.047875975701,303.29828671632566,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,29,5,527,12,,,,1_con_circum_image_43.png,43,303.48135522576047,303.730995424313,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,29,6,528,11,,,,6_con_totaldot_image_58.png,58,303.9152371007716,304.16484775835414,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,29,7,529,15,,,,4_con_circum_image_36.png,36,304.3478740597842,304.59751746639375,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,29,8,530,8,,,,3_con_totaldot_image_42.png,42,304.7819461847888,305.0319212163915,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,29,9,531,14,,,,3_con_circum_image_5.png,5,305.22315265118374,305.47408317435765,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,29,10,532,9,,,,4_con_totaldot_image_22.png,22,305.65552501773925,305.90741250837453,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,29,11,533,1,,,,2_con_singledot_image_25.png,25,306.0890090177767,306.34080154936527,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,29,12,534,2,,,,3_con_singledot_image_2.png,2,306.52387505976947,306.7743378413026,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,29,13,535,4,,,,5_con_singledot_image_15.png,15,306.95588664277454,307.20740254932315,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,29,14,536,6,,,,1_con_totaldot_image_54.png,54,307.3972869010991,307.6483642163104,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,29,15,537,5,,,,6_con_singledot_image_61.png,61,307.830812559789,308.08163492438615,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,29,16,538,17,,,,6_con_circum_image_61.png,61,308.2723560680984,308.5235535493004,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,29,17,539,7,,,,2_con_totaldot_image_67.png,67,308.7050410177093,308.95690842437324,1.wav,309.0566604579799,11.mp4,309.0566604579799,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,30,0,540,3,,,,4_con_singledot_image_69.png,69,310.9789528063731,311.2311030493467,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,30,1,541,11,,,,6_con_totaldot_image_36.png,36,311.4229150261613,311.67432471631327,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,30,2,542,14,,,,3_con_circum_image_40.png,40,311.85578101777935,312.10743742435005,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,30,3,543,7,,,,2_con_totaldot_image_63.png,63,312.29747110916065,312.54849150833905,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,30,4,544,15,,,,4_con_circum_image_5.png,5,312.7307898096973,312.9818065493484,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,30,5,545,1,,,,2_con_singledot_image_39.png,39,313.1641385596944,313.41526842430466,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,30,6,546,5,,,,6_con_singledot_image_26.png,26,313.5975020597456,313.8481144243735,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,30,7,547,4,,,,5_con_singledot_image_20.png,20,314.0312782677123,314.2818424663157,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,30,8,548,8,,,,3_con_totaldot_image_14.png,14,314.4641552257584,314.71451321638887,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,30,9,549,10,,,,5_con_totaldot_image_62.png,62,314.9062277761637,315.159739633312,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,30,10,550,9,,,,4_con_totaldot_image_69.png,69,315.35811556814,315.60743588336044,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,30,11,551,6,,,,1_con_totaldot_image_62.png,62,315.7973464011098,316.0485279663582,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,30,12,552,13,,,,2_con_circum_image_48.png,48,316.23082651777656,316.4818062583101,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,30,13,553,2,,,,3_con_singledot_image_20.png,20,316.6648155597271,316.9153284663218,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,30,14,554,12,,,,1_con_circum_image_57.png,57,317.097944517713,317.34881742437136,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,30,15,555,17,,,,6_con_circum_image_64.png,64,317.5308499757433,317.78145875838817,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,30,16,556,16,,,,5_con_circum_image_53.png,53,317.96470797571817,318.2153155493899,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,30,17,557,0,,,,1_con_singledot_image_68.png,68,318.4062367340899,318.6575033833389,5.wav,318.7571244999999,1.mp4,318.7571244999999,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,31,0,558,10,,,,5_con_totaldot_image_21.png,21,320.67681235672205,320.9313104243367,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,31,1,559,11,,,,6_con_totaldot_image_18.png,18,321.131234617508,321.3804055913235,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,31,2,560,1,,,,2_con_singledot_image_55.png,55,321.56491897578815,321.8153407993843,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,31,3,561,9,,,,4_con_totaldot_image_54.png,54,321.99754126775076,322.24832600831286,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,31,4,562,14,,,,3_con_circum_image_34.png,34,322.43942115114766,322.69029992433497,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,31,5,563,17,,,,6_con_circum_image_28.png,28,322.8718586007366,323.1236344663077,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,31,6,564,16,,,,5_con_circum_image_57.png,57,323.31346006816017,323.56493642436106,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,31,7,565,12,,,,1_con_circum_image_44.png,44,323.74837793477343,323.9977691332926,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,31,8,566,0,,,,1_con_singledot_image_55.png,55,324.1819892677944,324.4324100083788,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,31,9,567,3,,,,4_con_singledot_image_38.png,38,324.6314907677937,324.88192471639485,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,31,10,568,2,,,,3_con_singledot_image_43.png,43,325.0733614430879,325.32385138339595,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,31,11,569,7,,,,2_con_totaldot_image_45.png,45,325.50608922573736,325.7577802163898,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,31,12,570,6,,,,1_con_totaldot_image_36.png,36,325.96501162595814,326.21450688339536,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,31,13,571,13,,,,2_con_circum_image_27.png,27,326.69629502811,326.9479467583471,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,31,14,572,5,,,,6_con_singledot_image_27.png,27,327.1474215765018,327.39833184132584,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,31,15,573,4,,,,5_con_singledot_image_16.png,16,327.58133593478703,327.8311419663834,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,31,16,574,15,,,,4_con_circum_image_61.png,61,328.01502022575585,328.2653772582882,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,31,17,575,8,,,,3_con_totaldot_image_33.png,33,328.4480648097582,328.6982952583232,1.wav,328.7995913749328,14.mp4,328.7995913749328,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,32,0,576,4,,,,5_con_singledot_image_8.png,8,330.72295214867916,330.9741760913632,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,32,1,577,11,,,,6_con_totaldot_image_33.png,33,331.1723064925289,331.42417617432073,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,32,2,578,12,,,,1_con_circum_image_35.png,35,331.6139169011381,331.86432171635096,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,32,3,579,3,,,,4_con_singledot_image_27.png,27,332.0483896007994,332.299039716355,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,32,4,580,5,,,,6_con_singledot_image_59.png,59,332.4814090177882,332.7314798413892,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,32,5,581,0,,,,1_con_singledot_image_15.png,15,332.92262710918436,333.1800622583716,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,32,6,582,13,,,,2_con_circum_image_7.png,7,333.3650152677204,333.61828384139807,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,32,7,583,2,,,,3_con_singledot_image_62.png,62,333.80059660072436,334.0571210913942,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,32,8,584,7,,,,2_con_totaldot_image_55.png,55,334.23883751777464,334.4903907993459,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,32,9,585,10,,,,5_con_totaldot_image_54.png,54,334.6719453097088,334.94280004930914,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,32,10,586,1,,,,2_con_singledot_image_60.png,60,335.2026703853509,335.457083216391,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,32,11,587,14,,,,3_con_circum_image_24.png,24,335.6468886091257,335.8988023412996,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,32,12,588,6,,,,1_con_totaldot_image_3.png,3,336.0811143507948,336.3319927164004,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,32,13,589,16,,,,5_con_circum_image_3.png,3,336.5147755597485,336.76464367435545,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,32,14,590,15,,,,4_con_circum_image_8.png,8,336.9480843927944,337.19775609135394,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,32,15,591,8,,,,3_con_totaldot_image_25.png,25,337.3898415261297,337.64102067436323,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,32,16,592,9,,,,4_con_totaldot_image_30.png,30,337.82263089271726,338.07426479934946,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,32,17,593,17,,,,6_con_circum_image_54.png,54,338.2557326426962,338.50758667440385,3.wav,338.6072073749965,7.mp4,338.6072073749965,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,33,0,594,16,,,,5_con_circum_image_18.png,18,340.52729723175287,340.7820491333143,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_circum,0.25,3,33,1,595,14,,,,3_con_circum_image_15.png,15,340.9815894515021,341.23212279936996,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,33,2,596,15,,,,4_con_circum_image_31.png,31,341.4150839347625,341.66508196630747,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,33,3,597,9,,,,4_con_totaldot_image_65.png,65,341.8565029431716,342.1077202163753,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,33,4,598,17,,,,6_con_circum_image_18.png,18,342.28946135074364,342.5405692583765,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,33,5,599,3,,,,4_con_singledot_image_48.png,48,342.7304888181039,342.9818450492923,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,33,6,600,0,,,,1_con_singledot_image_27.png,27,343.1644276007777,343.414998383366,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_totaldot,0.25,6,33,7,601,11,,,,6_con_totaldot_image_34.png,34,343.5977635177318,343.848233966378,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_circum,0.25,1,33,8,602,12,,,,1_con_circum_image_45.png,45,344.03095230970064,344.2819850913831,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,33,9,603,7,,,,2_con_totaldot_image_36.png,36,344.46482060078995,344.7151353832916,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,33,10,604,10,,,,5_con_totaldot_image_64.png,64,344.8981901007704,345.1479341332917,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,33,11,605,5,,,,6_con_singledot_image_4.png,4,345.3316810177406,345.5814200083143,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,33,12,606,8,,,,3_con_totaldot_image_48.png,48,345.76442864278795,346.0153291333583,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,33,13,607,2,,,,3_con_singledot_image_47.png,47,346.1986073096981,346.4484793413314,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,33,14,608,13,,,,2_con_circum_image_67.png,67,346.631073350762,346.8817302163108,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,33,15,609,4,,,,5_con_singledot_image_9.png,9,347.07312173416136,347.32420942430616,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,33,16,610,1,,,,2_con_singledot_image_13.png,13,347.5056143097812,347.7571432583383,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,33,17,611,6,,,,1_con_totaldot_image_23.png,23,347.9469979431829,348.19854263331507,4.wav,348.2994960829383,11.mp4,348.2994960829383,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_circum,0.25,6,34,0,612,17,,,,6_con_circum_image_7.png,7,350.21015531468436,350.4652668833616,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_totaldot,0.25,3,34,1,613,8,,,,3_con_totaldot_image_38.png,38,350.6565746510983,350.9073546742904,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
6_con_singledot,0.25,6,34,2,614,5,,,,6_con_singledot_image_33.png,33,351.0888587257126,351.3405170492944,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_totaldot,0.25,4,34,3,615,9,,,,4_con_totaldot_image_58.png,58,351.5220695177326,351.7746250913362,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_totaldot,0.25,1,34,4,616,6,,,,1_con_totaldot_image_32.png,32,351.9560964756878,352.2071997163468,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_totaldot,0.25,2,34,5,617,7,,,,2_con_totaldot_image_43.png,43,352.3887077677995,352.6412276743096,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
3_con_singledot,0.25,3,34,6,618,2,,,,3_con_singledot_image_50.png,50,352.82266451776957,353.07401954940286,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_totaldot,0.25,5,34,7,619,10,,,,5_con_totaldot_image_3.png,3,353.25552814276887,353.50721059133065,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_singledot,0.25,5,34,8,620,4,,,,5_con_singledot_image_63.png,63,353.69717794315653,353.9479765493772,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_circum,0.25,2,34,9,621,13,,,,2_con_circum_image_12.png,12,354.1319771007169,354.38201975832925,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
1_con_singledot,0.25,1,34,10,622,0,,,,1_con_singledot_image_19.png,19,354.57267890110376,354.8239945493289,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
5_con_circum,0.25,5,34,11,623,16,,,,5_con_circum_image_45.png,45,355.00540722578296,355.25745625839335,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
2_con_singledot,0.25,2,34,12,624,1,,,,2_con_singledot_image_67.png,67,355.4390837677987,355.6904770083376,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_circum,0.25,4,34,13,625,15,,,,4_con_circum_image_57.png,57,355.87197818476704,356.1253457993618,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
4_con_singledot,0.25,4,34,14,626,3,,,,4_con_singledot_image_45.png,45,356.3069218507502,356.5577726333751,,,,,1,1,2024-10-28_22h34.19.371,visual,2024.1.5,119.89634958421668,
,,,,,,,,,,3_con_circum_image_3.png,3,356.7642234599334,357.25517059139673,,,,,,,,,,,
