40.3973 	EXP 	Sound beep started
40.5463 	EXP 	Sound beep stopped
41.3468 	EXP 	New trial (rep=1, index=3): {'condition': '1_con_rate', 'single_duration': 0.02, 'numerosity': 1}
41.3540 	EXP 	Sound beep started
41.3793 	EXP 	Sound beep stopped
42.1798 	EXP 	New trial (rep=1, index=4): {'condition': '5_con_duration', 'single_duration': 0.044, 'numerosity': 5}
42.1871 	EXP 	Sound beep started
42.2288 	EXP 	Sound beep stopped
42.3382 	EXP 	Sound beep started
42.3796 	EXP 	Sound beep stopped
42.4807 	EXP 	Sound beep started
42.5295 	EXP 	Sound beep stopped
42.6307 	EXP 	Sound beep started
42.6795 	EXP 	Sound beep stopped
42.7809 	EXP 	Sound beep started
42.8314 	EXP 	Sound beep stopped
43.6321 	EXP 	New trial (rep=1, index=5): {'condition': '2_con_duration', 'single_duration': 0.26, 'numerosity': 2}
43.6390 	EXP 	Sound beep started
43.9020 	EXP 	Sound beep stopped
44.0031 	EXP 	Sound beep started
44.2631 	EXP 	Sound beep stopped
45.0637 	EXP 	New trial (rep=1, index=6): {'condition': '6_con_duration', 'single_duration': 0.02, 'numerosity': 6}
45.0711 	EXP 	Sound beep started
45.0958 	EXP 	Sound beep stopped
45.1972 	EXP 	Sound beep started
45.2200 	EXP 	Sound beep stopped
45.3212 	EXP 	Sound beep started
45.3438 	EXP 	Sound beep stopped
45.4451 	EXP 	Sound beep started
45.4665 	EXP 	Sound beep stopped
45.5679 	EXP 	Sound beep started
45.5956 	EXP 	Sound beep stopped
45.6967 	EXP 	Sound beep started
45.7146 	EXP 	Sound beep stopped
46.5151 	EXP 	New trial (rep=1, index=7): {'condition': '2_con_rate', 'single_duration': 0.02, 'numerosity': 2}
46.5224 	EXP 	Sound beep started
46.5454 	EXP 	Sound beep stopped
46.6466 	EXP 	Sound beep started
46.6639 	EXP 	Sound beep stopped
47.4645 	EXP 	New trial (rep=1, index=8): {'condition': '5_con_rate', 'single_duration': 0.02, 'numerosity': 5}
47.4722 	EXP 	Sound beep started
47.4966 	EXP 	Sound beep stopped
47.5976 	EXP 	Sound beep started
47.6156 	EXP 	Sound beep stopped
47.7168 	EXP 	Sound beep started
47.7455 	EXP 	Sound beep stopped
47.8473 	EXP 	Sound beep started
47.8699 	EXP 	Sound beep stopped
47.9709 	EXP 	Sound beep started
47.9924 	EXP 	Sound beep stopped
48.7931 	EXP 	New trial (rep=1, index=9): {'condition': '4_con_duration', 'single_duration': 0.08, 'numerosity': 4}
48.8004 	EXP 	Sound beep started
48.8788 	EXP 	Sound beep stopped
48.9806 	EXP 	Sound beep started
49.0629 	EXP 	Sound beep stopped
49.1640 	EXP 	Sound beep started
49.2464 	EXP 	Sound beep stopped
49.3474 	EXP 	Sound beep started
49.4296 	EXP 	Sound beep stopped
50.2301 	EXP 	New trial (rep=1, index=10): {'condition': '6_con_rate', 'single_duration': 0.02, 'numerosity': 6}
50.2374 	EXP 	Sound beep started
50.2623 	EXP 	Sound beep stopped
50.3634 	EXP 	Sound beep started
50.3809 	EXP 	Sound beep stopped
50.4825 	EXP 	Sound beep started
50.5121 	EXP 	Sound beep stopped
50.6135 	EXP 	Sound beep started
50.6353 	EXP 	Sound beep stopped
50.7366 	EXP 	Sound beep started
50.7582 	EXP 	Sound beep stopped
50.8672 	EXP 	Sound beep started
50.8804 	EXP 	Sound beep stopped
51.6810 	EXP 	New trial (rep=1, index=11): {'condition': '3_con_rate', 'single_duration': 0.02, 'numerosity': 3}
51.6880 	EXP 	Sound beep started
